(66, 52) 0.012483675912
(93, 70) 0.0124636356315
(116, 40) 0.0124564610895
(131, 96) 0.0124374236484
(124, 120) 0.0124341359751
(131, 68) 0.0124192188689
(104, 96) 0.0124004158706
(100, 56) 0.0123960087634
(104, 68) 0.012382211091
(110, 29) 0.0123821419344
(77, 13) 0.0123769897517
(87, 12) 0.0123719657411
(63, 41) 0.0123632484328
(103, 26) 0.0123538712679
(41, 39) 0.0123193073284
(120, 54) 0.0122895079405
(121, 93) 0.012276211409
(90, 41) 0.0122676901526
(41, 22) 0.0122653851739
(29, 19) 0.0122640709842
(131, 118) 0.0122619205832
(119, 93) 0.0122595713392
(125, 94) 0.012208071772
(96, 13) 0.0121539672296
(57, 29) 0.0121539561421
(111, 10) 0.0121072700274
(116, 88) 0.0121015565484
(29, 3) 0.0120877382339
(89, 41) 0.0120836735371
(95, 25) 0.0120825637218
(114, 87) 0.0120818760097
(93, 88) 0.0120816402683
(50, 32) 0.0120800608158
(56, 31) 0.0120797156895
(43, 29) 0.0120608851048
(41, 28) 0.0120405559087
(121, 116) 0.0120354043293
(93, 57) 0.0120301773454
(131, 77) 0.0120278917118
(111, 42) 0.0120197405837
(8, 2) 0.0120141079027
(104, 77) 0.0120012164804
(110, 41) 0.011994512956
(120, 118) 0.0119905749317
(58, 44) 0.0119744390937
(59, 41) 0.0119743391332
(65, 50) 0.0119435213438
(46, 29) 0.0119406018404
(93, 24) 0.0119310080602
(93, 33) 0.0119303560056
(103, 101) 0.0119267550239
(125, 48) 0.0119258761494
(116, 24) 0.0119226637028
(40, 29) 0.011912995249
(51, 41) 0.0119121900688
(118, 104) 0.011877345211
(106, 13) 0.0118756769777
(116, 110) 0.0118692780761
(126, 50) 0.0118613176855
(29, 7) 0.0118523475357
(125, 78) 0.0118403157052
(123, 114) 0.0118356168595
(80, 38) 0.0118247008172
(116, 70) 0.0117817874119
(131, 124) 0.0117512164161
(115, 29) 0.0117477755664
(116, 7) 0.0117441880511
(119, 52) 0.0117326872597
(131, 69) 0.011716573742
(116, 84) 0.011705370057
(41, 21) 0.011701732909
(119, 116) 0.0116990305395
(86, 23) 0.0116974101934
(104, 69) 0.0116753060038
(77, 54) 0.0116612338492
(93, 84) 0.0116509048184
(116, 89) 0.0116411465768
(105, 86) 0.0116373731639
(116, 48) 0.0116356210034
(122, 52) 0.0116225435566
(125, 110) 0.0116211004148
(109, 29) 0.0116109277333
(80, 0) 0.0115980698189
(102, 86) 0.0115892390713
(105, 102) 0.0115866453761
(86, 72) 0.0115721318816
(130, 12) 0.0115712795076
(111, 39) 0.0115708853364
(80, 2) 0.0115678706103
(93, 81) 0.0115659416875
(125, 121) 0.011557128257
(116, 16) 0.0115469041259
(72, 23) 0.0115348627055
(93, 7) 0.0115300300934
(97, 80) 0.011529106164
(124, 104) 0.0115283679307
(118, 54) 0.0115158894655
(102, 23) 0.0115136971479
(106, 71) 0.0115110778103
(75, 29) 0.0115036322145
(69, 8) 0.0115027134817
(84, 29) 0.0114945682352
(29, 21) 0.0114787011068
(71, 10) 0.011472288005
(123, 65) 0.011466402802
(41, 27) 0.0114567533176
(65, 0) 0.0114527252178
(96, 92) 0.011452479884
(29, 23) 0.0114515780094
(102, 72) 0.0114455656099
(105, 72) 0.0114360285343
(121, 101) 0.0114300808723
(98, 41) 0.0114222138468
(49, 41) 0.0114194628427
(116, 98) 0.0114147177046
(93, 40) 0.0113954498146
(120, 51) 0.0113731393742
(70, 1) 0.0113669388831
(41, 7) 0.0113486829079
(108, 29) 0.0113337424063
(116, 81) 0.0113336682589
(120, 22) 0.0113284200255
(114, 73) 0.0113282752387
(93, 58) 0.0112974023389
(29, 4) 0.0112932550918
(85, 60) 0.0112892270489
(46, 41) 0.0112874295745
(93, 15) 0.0112859814104
(130, 114) 0.0112659415647
(48, 29) 0.0112645760517
(125, 62) 0.0112518796988
(85, 38) 0.0112490683617
(122, 41) 0.0112446040268
(116, 15) 0.0112405151137
(120, 69) 0.0112382737754
(124, 54) 0.0112346299018
(59, 52) 0.0112092474253
(62, 44) 0.0112055651201
(93, 59) 0.0112034795888
(104, 55) 0.0111755785133
(131, 55) 0.0111732615173
(73, 29) 0.0111652436765
(93, 16) 0.0111638874364
(93, 21) 0.0111444669729
(83, 44) 0.0111180586457
(121, 56) 0.0111035641973
(98, 93) 0.0110834571038
(85, 31) 0.0110766074887
(41, 15) 0.0110359704859
(116, 0) 0.0110245667235
(125, 119) 0.0110244592699
(65, 2) 0.0109899687558
(116, 50) 0.0109738350822
(116, 28) 0.0109656952522
(124, 8) 0.0109507450478
(110, 93) 0.0109503983482
(114, 10) 0.0109283412175
(130, 29) 0.0109241228096
(63, 8) 0.0109103861695
(125, 88) 0.0108961614735
(82, 29) 0.0108900393208
(106, 56) 0.010883706326
(89, 44) 0.0108822479523
(114, 9) 0.0108781914308
(41, 19) 0.0108730845811
(125, 66) 0.0108715331328
(77, 8) 0.0108659421621
(116, 75) 0.0108640731643
(29, 9) 0.0108623083386
(41, 6) 0.0108490696019
(41, 20) 0.0108490696019
(125, 40) 0.0108373533677
(127, 44) 0.0108364403242
(87, 29) 0.0108328197142
(52, 49) 0.0108326754522
(44, 12) 0.0108277179372
(95, 8) 0.0108237421437
(120, 67) 0.0108222803596
(55, 13) 0.0108172198806
(93, 89) 0.0108030506517
(123, 12) 0.0107891074986
(52, 15) 0.0107863041897
(80, 8) 0.010774232429
(131, 106) 0.0107735646963
(93, 91) 0.0107633504629
(116, 59) 0.0107592608001
(93, 67) 0.0107473193196
(114, 71) 0.0107296105133
(97, 95) 0.0107272347332
(118, 8) 0.010713551553
(88, 44) 0.0107003551828
(103, 76) 0.0106771190795
(97, 32) 0.0106740340083
(30, 29) 0.0106674638601
(73, 12) 0.0106591006263
(95, 60) 0.0106422036367
(38, 26) 0.0106259436143
(116, 67) 0.0106120173988
(64, 12) 0.0106077132684
(116, 42) 0.0105940359265
(100, 95) 0.0105913757905
(114, 29) 0.0105676273821
(126, 8) 0.0105528572152
(125, 15) 0.0105420006888
(62, 5) 0.010516634034
(121, 71) 0.0105125179858
(116, 58) 0.0104868308386
(126, 0) 0.010480477124
(52, 39) 0.0104804534327
(126, 2) 0.0104795744065
(80, 25) 0.010464593547
(102, 29) 0.0104594766604
(116, 57) 0.0104592802302
(116, 19) 0.010457549452
(50, 13) 0.0104554417698
(127, 93) 0.0104538819821
(26, 0) 0.010453154517
(125, 28) 0.0104520175272
(125, 50) 0.0104229509083
(126, 104) 0.010410055622
(116, 92) 0.010407420658
(114, 45) 0.0104035050356
(93, 0) 0.0104014156445
(125, 98) 0.0103888822137
(106, 104) 0.010382674599
(41, 34) 0.0103812975501
(93, 50) 0.0103799344242
(125, 24) 0.0103747904072
(115, 12) 0.0103688771922
(12, 10) 0.0103650969831
(72, 29) 0.0103638091752
(125, 70) 0.0103635661218
(58, 5) 0.0103614463286
(80, 54) 0.0103563791414
(125, 0) 0.0103501681678
(111, 103) 0.0103238660217
(126, 38) 0.0103233051943
(55, 54) 0.0103114505276
(93, 19) 0.0102960411139
(123, 26) 0.0102950887648
(67, 41) 0.0102936728172
(129, 44) 0.0102865813204
(93, 22) 0.0102806030623
(125, 57) 0.0102780940425
(94, 44) 0.0102461083075
(74, 41) 0.0102343336883
(107, 41) 0.0102343336883
(113, 41) 0.0102343336883
(117, 41) 0.0102343336883
(93, 28) 0.0102305554095
(95, 54) 0.0102260641636
(32, 25) 0.0102067287406
(68, 8) 0.0102031029585
(86, 29) 0.0101952081744
(52, 28) 0.0101868430626
(125, 81) 0.0101642940934
(112, 29) 0.0101626237108
(110, 44) 0.0101368548402
(71, 12) 0.0101315582163
(93, 90) 0.0101309277673
(93, 51) 0.0101298178103
(41, 2) 0.0101280344637
(116, 18) 0.0101259520764
(114, 112) 0.0101169132773
(126, 25) 0.0101074960472
(26, 2) 0.0100961273872
(126, 54) 0.0100875576328
(105, 29) 0.0100861465329
(43, 41) 0.010086003483
(96, 8) 0.0100702900383
(106, 54) 0.0100702016581
(123, 102) 0.0100581472304
(44, 16) 0.0100568678829
(125, 16) 0.0100537863107
(116, 51) 0.0100440683906
(102, 71) 0.0100277247636
(125, 84) 0.0100260949592
(93, 92) 0.0100074075868
(125, 75) 0.0100049385302
(60, 26) 0.0100005283578
(29, 24) 0.00999660684435
(65, 38) 0.00999330289911
(123, 105) 0.00997556614191
(123, 86) 0.00996961180396
(125, 67) 0.00996676655307
(79, 56) 0.00995439762592
(105, 87) 0.00995031307765
(120, 18) 0.00994391613712
(116, 33) 0.00994042654397
(87, 86) 0.00993591677903
(41, 3) 0.00992910182846
(68, 54) 0.00992751407386
(41, 0) 0.00992477407553
(116, 90) 0.00992223862031
(125, 92) 0.00992015325011
(87, 23) 0.00991445315285
(127, 5) 0.0099122008364
(102, 87) 0.00990217898503
(125, 89) 0.00990172396323
(89, 5) 0.00989162878244
(114, 65) 0.00988972464167
(56, 33) 0.00988294751747
(42, 41) 0.00987405453433
(93, 34) 0.00985450858935
(96, 54) 0.00982148837054
(123, 72) 0.00981966176486
(88, 5) 0.00981647702553
(87, 72) 0.00980282399531
(99, 41) 0.00978464167411
(92, 41) 0.00977360848366
(116, 21) 0.00976326440472
(125, 19) 0.00975774818813
(31, 13) 0.00974929221752
(93, 6) 0.0097356581693
(93, 20) 0.0097356581693
(93, 74) 0.0097356581693
(116, 6) 0.00973527485478
(116, 20) 0.00973527485478
(116, 74) 0.00973527485478
(116, 107) 0.00973527485478
(116, 113) 0.00973527485478
(41, 4) 0.00971636540546
(86, 71) 0.00969514431287
(120, 27) 0.00969379489346
(44, 17) 0.00969250603024
(92, 13) 0.00968245708016
(116, 22) 0.0096760937276
(116, 99) 0.00966841332897
(95, 55) 0.00966388025183
(94, 5) 0.00965215545941
(105, 71) 0.00965155524475
(129, 41) 0.00964076223275
(41, 30) 0.00963302505849
(52, 10) 0.00963243580132
(56, 10) 0.0096267080716
(79, 71) 0.0096189060009
(112, 12) 0.0095917132269
(123, 120) 0.00958846909174
(29, 11) 0.00957343180536
(72, 71) 0.00956667537575
(115, 114) 0.00956359522768
(127, 116) 0.0095553758171
(38, 32) 0.00955433335152
(101, 33) 0.00954831629194
(131, 50) 0.00954094241841
(46, 44) 0.00952670684177
(73, 23) 0.00951466617429
(50, 41) 0.00950731979706
(121, 80) 0.0094998273839
(104, 50) 0.00949904705506
(81, 44) 0.00949663696769
(13, 0) 0.0094932201715
(125, 58) 0.00948808472398
(47, 12) 0.0094858118785
(116, 38) 0.0094839142385
(120, 59) 0.00948128937155
(123, 23) 0.00947599850133
(116, 34) 0.00946748192714
(100, 80) 0.00945394606604
(44, 36) 0.00945015613479
(32, 2) 0.00944905744502
(17, 5) 0.00943933250529
(95, 31) 0.00942857755659
(71, 23) 0.00940748518068
(130, 105) 0.00940589084713
(86, 73) 0.00939442111241
(130, 86) 0.00937785916243
(106, 95) 0.00937509594086
(52, 42) 0.00936273105682
(120, 79) 0.00936121823819
(71, 33) 0.00936067418778
(101, 79) 0.00935673757482
(130, 23) 0.0093514147072
(130, 102) 0.00934920872134
(116, 4) 0.00934810894537
(125, 21) 0.00934544745682
(73, 72) 0.00934117290565
(125, 7) 0.00933973262158
(107, 93) 0.00932414843339
(113, 93) 0.00932414843339
(117, 93) 0.00932414843339
(125, 59) 0.00931576174036
(73, 71) 0.00930977613174
(65, 12) 0.00930326530215
(65, 60) 0.00930286217122
(125, 51) 0.00929592909506
(64, 58) 0.00929195354975
(110, 5) 0.00928979540658
(93, 2) 0.00927074381497
(103, 44) 0.00926636687127
(105, 73) 0.00926190004738
(102, 73) 0.0092534629568
(116, 2) 0.00924576507407
(44, 37) 0.00923688785277
(90, 44) 0.00922939305808
(93, 39) 0.00922159703685
(111, 12) 0.00921628925205
(114, 56) 0.00921319386732
(130, 72) 0.00920992963768
(81, 5) 0.0092058054957
(108, 41) 0.00920281580221
(16, 5) 0.0092005590858
(125, 33) 0.00919650246416
(32, 0) 0.0091917558374
(131, 92) 0.00917973492332
(93, 4) 0.00917754916639
(54, 50) 0.00916655454956
(126, 97) 0.00915812982816
(129, 5) 0.00915676782691
(36, 5) 0.00915429680239
(83, 5) 0.00914750952954
(121, 65) 0.0091452994018
(104, 92) 0.00914272714551
(93, 18) 0.00913626481334
(117, 116) 0.00913508007398
(70, 47) 0.00912711024058
(103, 5) 0.00912177099005
(116, 46) 0.00911831837505
(93, 3) 0.00911245310254
(69, 56) 0.00908214984255
(74, 44) 0.00908133536889
(107, 44) 0.00908133536889
(113, 44) 0.00908133536889
(117, 44) 0.00908133536889
(120, 33) 0.00908067882609
(44, 43) 0.0090795871004
(99, 93) 0.00906868516963
(112, 71) 0.0090607175809
(116, 3) 0.00904846574334
(101, 69) 0.00904688480817
(115, 71) 0.00904345735939
(101, 10) 0.00903849623767
(84, 44) 0.00903637419346
(94, 64) 0.00903604741998
(125, 22) 0.00903092405165
(121, 95) 0.0090148351082
(115, 65) 0.00900986640925
(116, 27) 0.00900787580024
(55, 26) 0.00900405814404
(93, 27) 0.00899821165525
(93, 30) 0.00899208589465
(62, 1) 0.00898496422936
(120, 39) 0.00898422610881
(131, 60) 0.00897785834844
(116, 91) 0.00897443203365
(125, 38) 0.00896675735514
(68, 50) 0.00896568472737
(131, 38) 0.00895906704029
(86, 10) 0.00895443458504
(131, 0) 0.00894868858377
(86, 9) 0.00894669375185
(72, 10) 0.00894433044005
(104, 60) 0.00893659061026
(116, 55) 0.00892867820275
(87, 71) 0.00892852601312
(93, 38) 0.00892620724972
(104, 38) 0.00892205926247
(71, 69) 0.00892093828071
(72, 9) 0.00891697047858
(81, 64) 0.00890893760821
(104, 0) 0.00890742084558
(50, 8) 0.00890465695648
(102, 65) 0.00890194271288
(65, 55) 0.00889751170264
(91, 44) 0.00889533481041
(125, 91) 0.00889278477237
(125, 6) 0.00888248000412
(125, 20) 0.00888248000412
(125, 74) 0.00888248000412
(125, 107) 0.00888248000412
(125, 113) 0.00888248000412
(125, 117) 0.00888248000412
(103, 64) 0.00887162665252
(93, 42) 0.00886922756486
(86, 65) 0.00885525844121
(99, 44) 0.00885344197254
(71, 9) 0.00883818845429
(125, 2) 0.00883660365677
(102, 9) 0.00883322677641
(41, 17) 0.00882620799711
(93, 49) 0.00882054325895
(44, 19) 0.00881995403567
(102, 10) 0.00881818882241
(108, 44) 0.00881726984078
(105, 9) 0.00881181623944
(105, 65) 0.00881166937309
(72, 65) 0.00881144526597
(23, 9) 0.00880966321562
(66, 56) 0.00880298672275
(98, 44) 0.00879806541009
(105, 10) 0.00879677828543
(23, 10) 0.00879660682174
(121, 26) 0.00878543404456
(57, 44) 0.00878266167833
(6, 5) 0.00877986509195
(20, 5) 0.00877986509195
(74, 5) 0.00877986509195
(107, 5) 0.00877986509195
(113, 5) 0.00877986509195
(117, 5) 0.00877986509195
(73, 65) 0.00877435876799
(60, 13) 0.00877290575684
(122, 56) 0.0087695482674
(116, 39) 0.00876697330225
(64, 62) 0.00875103362992
(71, 66) 0.00874804846321
(125, 99) 0.00874604198511
(34, 5) 0.00871963478071
(58, 1) 0.00871640690081
(68, 2) 0.00871304409173
(65, 23) 0.00871158959588
(106, 65) 0.00870880387567
(12, 9) 0.00870518309124
(100, 65) 0.00870426293154
(71, 18) 0.00870371526189
(125, 34) 0.0086970900086
(88, 64) 0.00868721001455
(106, 80) 0.00868681096151
(103, 1) 0.00867674576775
(12, 5) 0.00867273974955
(91, 5) 0.00866841983316
(45, 29) 0.00866679292231
(89, 64) 0.00866376544888
(68, 0) 0.00866100686176
(125, 3) 0.00865576502618
(19, 5) 0.00865074875246
(101, 12) 0.00864772655369
(64, 16) 0.00864557268898
(64, 36) 0.0086442694887
(111, 70) 0.00863846578714
(120, 28) 0.00863333156201
(100, 13) 0.00863152159184
(71, 37) 0.0086262674045
(93, 46) 0.0086214323904
(38, 13) 0.00861780186153
(106, 8) 0.00861709724128
(90, 5) 0.00861640039415
(80, 60) 0.00861316801013
(92, 54) 0.00859896343828
(127, 125) 0.00859305262875
(54, 0) 0.00858702475978
(54, 38) 0.00858603681683
(124, 41) 0.00858304703385
(97, 68) 0.00857884293353
(130, 71) 0.00857532179433
(65, 37) 0.00857436494038
(100, 26) 0.00857346561547
(65, 10) 0.00857253627223
(31, 26) 0.0085546782671
(131, 100) 0.00855254277879
(99, 5) 0.0085519716956
(124, 101) 0.00854404841813
(75, 44) 0.00851904598155
(104, 100) 0.00851553500098
(57, 5) 0.00851217276648
(76, 29) 0.00850607720653
(45, 23) 0.0085029450923
(44, 40) 0.00850260503741
(98, 5) 0.00849659513315
(56, 12) 0.00849031821676
(41, 38) 0.00848983571921
(80, 55) 0.00848390593232
(89, 1) 0.00847047145543
(125, 18) 0.00845358643568
(120, 49) 0.00843939169102
(62, 47) 0.00843770187893
(125, 90) 0.00843606241098
(86, 45) 0.00842959840311
(97, 96) 0.00842633993183
(127, 64) 0.00841922449131
(122, 120) 0.00840496886586
(125, 42) 0.00837925373777
(96, 0) 0.00837910576641
(46, 5) 0.00837629295468
(122, 116) 0.00836890390896
(114, 101) 0.00836722800679
(78, 44) 0.00835572166257
(74, 64) 0.00834538454224
(107, 64) 0.00834538454224
(113, 64) 0.00834538454224
(117, 64) 0.00834538454224
(96, 2) 0.00833151521352
(116, 60) 0.00831702083764
(60, 54) 0.00830685951757
(12, 1) 0.00830679297092
(96, 50) 0.00830277148374
(87, 73) 0.00829745550185
(125, 4) 0.00829250116319
(93, 43) 0.00829238414125
(119, 56) 0.00829053338448
(120, 66) 0.00829026100591
(122, 93) 0.00827493122164
(125, 122) 0.00827414558923
(129, 64) 0.008273205361
(105, 45) 0.0082719421035
(56, 51) 0.00826518118053
(93, 55) 0.00826229546589
(116, 17) 0.00826182217929
(112, 102) 0.0082617826343
(124, 71) 0.00825773982861
(56, 18) 0.00825331169952
(112, 105) 0.00823768903962
(112, 65) 0.00823105982577
(102, 45) 0.00822380801088
(102, 56) 0.00821276655362
(112, 86) 0.00820965735492
(72, 45) 0.00819807994674
(65, 9) 0.00819786283863
(118, 101) 0.00818810639139
(124, 116) 0.00818722803799
(86, 56) 0.00817872766686
(122, 71) 0.00817297351996
(112, 23) 0.00817249507086
(55, 8) 0.00817241602275
(88, 1) 0.00816520995547
(123, 87) 0.00816455137753
(79, 65) 0.00815385644872
(77, 71) 0.00815206174905
(84, 5) 0.0081518214819
(116, 43) 0.00815019791992
(68, 38) 0.00814973690586
(125, 46) 0.00814970481023
(81, 1) 0.00814636840865
(71, 51) 0.00813693999235
(105, 56) 0.00813513859874
(87, 65) 0.00813303402305
(93, 17) 0.00813168243119
(65, 33) 0.00813123607064
(64, 37) 0.00812591480528
(55, 41) 0.00812563113776
(7, 5) 0.00812509025938
(44, 7) 0.00812376689751
(99, 64) 0.00811749114589
(116, 100) 0.00811551273407
(116, 77) 0.00810620217883
(109, 44) 0.0080983715435
(43, 5) 0.00808639634586
(77, 56) 0.00808357041526
(37, 5) 0.00807363988189
(125, 118) 0.00806873208911
(101, 51) 0.00805568311667
(60, 41) 0.00805276144792
(112, 72) 0.00805099646164
(129, 116) 0.00804525643396
(101, 18) 0.00804323445419
(6, 1) 0.00804040385305
(20, 1) 0.00804040385305
(74, 1) 0.00804040385305
(107, 1) 0.00804040385305
(113, 1) 0.00804040385305
(117, 1) 0.00804040385305
(68, 25) 0.00803146429041
(71, 45) 0.00802996197681
(90, 64) 0.00802801905823
(65, 45) 0.00802503563065
(67, 56) 0.00802215526491
(34, 1) 0.00800203557237
(119, 71) 0.0079994783461
(129, 93) 0.00799699684293
(72, 56) 0.00798509847527
(131, 31) 0.00798071720107
(116, 30) 0.00797445071578
(98, 64) 0.00797331269551
(93, 60) 0.00796886467249
(101, 66) 0.00795588584005
(130, 65) 0.00795171212981
(125, 60) 0.00794574778403
(104, 31) 0.00793944946288
(8, 0) 0.0079329542332
(118, 71) 0.00793159134575
(103, 25) 0.00792665093996
(60, 32) 0.00792521954192
(94, 1) 0.00792292218101
(64, 19) 0.00792103529933
(120, 42) 0.00792020013322
(69, 41) 0.00791832574976
(33, 26) 0.00791430578686
(120, 77) 0.00789595605874
(64, 46) 0.00789221943983
(124, 56) 0.00788272407596
(100, 54) 0.00787431838979
(114, 26) 0.00786791997551
(96, 38) 0.00785548226296
(127, 1) 0.00785298912265
(21, 5) 0.00785254614492
(125, 55) 0.00785066908008
(106, 26) 0.00784847668553
(96, 25) 0.00784539432366
(116, 49) 0.00784499916211
(99, 1) 0.00783437248726
(78, 5) 0.00782960919191
(73, 56) 0.00782716392905
(118, 41) 0.00780793558255
(40, 5) 0.00779975010776
(64, 17) 0.00779935998583
(54, 31) 0.00777968037709
(123, 73) 0.00777527901794
(114, 11) 0.00776802273579
(115, 111) 0.00775167984282
(115, 86) 0.00775048920876
(120, 119) 0.00775034692611
(92, 8) 0.00774151040184
(116, 106) 0.00773186277118
(66, 65) 0.00773041137197
(130, 73) 0.00772567581274
(116, 108) 0.0077252015697
(77, 41) 0.00772008157935
(115, 102) 0.00771497103917
(101, 59) 0.0077143338434
(44, 34) 0.00771092158091
(74, 65) 0.00770374847501
(107, 65) 0.00770374847501
(113, 65) 0.00770374847501
(117, 65) 0.00770374847501
(115, 105) 0.00770354451006
(38, 8) 0.00770139963319
(71, 27) 0.00769992723018
(124, 93) 0.0076962193458
(114, 111) 0.00769285028712
(65, 31) 0.00768791292849
(111, 94) 0.00768747426023
(125, 39) 0.0076865518124
(87, 9) 0.00768376025011
(125, 124) 0.00768301494307
(125, 30) 0.00767304978295
(123, 9) 0.00767264705139
(115, 56) 0.00766878916891
(125, 17) 0.00766590565641
(125, 27) 0.00766113899414
(129, 125) 0.00765795037461
(76, 71) 0.00765677233387
(73, 9) 0.00765518654657
(75, 5) 0.00765140753525
(115, 23) 0.00764931342322
(74, 71) 0.00764864050875
(107, 71) 0.00764864050875
(113, 71) 0.00764864050875
(117, 71) 0.00764864050875
(87, 45) 0.0076373048761
(16, 1) 0.00763444068283
(123, 95) 0.0076295571247
(121, 32) 0.00762942541204
(106, 41) 0.00762907561618
(108, 5) 0.00762658282391
(125, 49) 0.00762326368291
(71, 15) 0.00761950334679
(70, 56) 0.00761834573044
(125, 100) 0.00761812338568
(44, 6) 0.00761575392658
(44, 20) 0.00761575392658
(115, 72) 0.00761031782387
(118, 93) 0.00760932075013
(82, 44) 0.00760667584105
(71, 59) 0.0076034922373
(109, 5) 0.00759734749018
(71, 22) 0.00759555376809
(126, 60) 0.00758885990178
(73, 10) 0.0075879202059
(126, 55) 0.00758546601857
(111, 102) 0.00758325056495
(48, 44) 0.00757885053092
(36, 1) 0.00757423653945
(123, 80) 0.00756830364478
(44, 30) 0.00756496424721
(67, 65) 0.00755887313861
(112, 56) 0.00755804220377
(84, 64) 0.00755795018923
(101, 22) 0.00755772184572
(115, 44) 0.00755376312271
(122, 101) 0.00755307970253
(118, 116) 0.00754886927606
(116, 31) 0.00754383024397
(74, 47) 0.00753096016023
(107, 47) 0.00753096016023
(113, 47) 0.00753096016023
(117, 47) 0.00753096016023
(98, 1) 0.00752667611975
(17, 1) 0.00752373023984
(80, 31) 0.00752272880122
(125, 43) 0.00752204170532
(56, 23) 0.00752121619855
(64, 34) 0.00751168939555
(99, 65) 0.0075105741903
(130, 123) 0.00751031648087
(122, 65) 0.00750486107011
(87, 56) 0.00750299743366
(116, 69) 0.00750242670748
(70, 65) 0.00750122609724
(69, 65) 0.00749972663357
(82, 71) 0.00749638382658
(76, 65) 0.00749243766198
(44, 23) 0.00749056001905
(64, 7) 0.00748562048825
(125, 106) 0.00748312977945
(77, 65) 0.00747525354102
(10, 9) 0.00747009773254
(59, 56) 0.00746993057015
(118, 95) 0.00746736404234
(111, 105) 0.0074614983616
(114, 76) 0.00744553635021
(103, 70) 0.00744550287186
(119, 101) 0.00743767109464
(130, 56) 0.0074295798869
(98, 65) 0.00742548677399
(84, 65) 0.00741745829315
(64, 6) 0.00741652174123
(64, 20) 0.00741652174123
(103, 37) 0.00739632063143
(99, 71) 0.00739077858771
(87, 10) 0.00738753678672
(106, 93) 0.00738481585629
(26, 12) 0.00738453093068
(99, 47) 0.00738105178278
(111, 86) 0.00737446678997
(102, 101) 0.00736680069308
(64, 57) 0.0073594633207
(120, 10) 0.00735519949754
(103, 24) 0.00734663755341
(64, 40) 0.00734242088519
(83, 65) 0.00733987942094
(120, 15) 0.00733514063346
(44, 3) 0.00732384218295
(115, 5) 0.0073235718909
(93, 77) 0.00732127713533
(94, 47) 0.00731358580214
(125, 108) 0.00731156591414
(125, 77) 0.00730884708384
(112, 111) 0.00730730118877
(93, 69) 0.00730548781805
(98, 71) 0.00730307265782
(89, 71) 0.00730126917236
(56, 42) 0.00730110725475
(74, 56) 0.00729719302001
(107, 56) 0.00729719302001
(113, 56) 0.00729719302001
(117, 56) 0.00729719302001
(55, 32) 0.00729548209934
(110, 64) 0.00729298235461
(105, 101) 0.0072891727382
(109, 64) 0.00728721546303
(44, 4) 0.00728339056891
(109, 65) 0.00728249859439
(92, 63) 0.00728207276626
(109, 103) 0.0072759656549
(56, 22) 0.00727147770874
(130, 111) 0.00726487102019
(94, 71) 0.00726410520688
(4, 1) 0.00726079368826
(108, 93) 0.00726022956273
(103, 47) 0.00725431817847
(95, 77) 0.00724678356019
(113, 111) 0.00724648807361
(117, 111) 0.00724648807361
(31, 8) 0.0072440691342
(101, 77) 0.00724332081974
(71, 28) 0.00724211665156
(100, 8) 0.00723881943881
(130, 44) 0.00723640578689
(130, 9) 0.00722840793888
(91, 64) 0.00721912455301
(93, 31) 0.00721515106836
(127, 111) 0.00720681985348
(122, 95) 0.00720628855755
(65, 11) 0.00720161158464
(60, 8) 0.00720036927526
(75, 64) 0.00719436022647
(78, 64) 0.00719217359641
(7, 1) 0.00718908741945
(64, 43) 0.00718748982149
(125, 31) 0.0071783467465
(88, 65) 0.00717131863831
(102, 26) 0.00717091202844
(109, 71) 0.00717036739822
(44, 21) 0.00716708467731
(129, 1) 0.00716633658874
(111, 23) 0.00715971398828
(121, 96) 0.00715640081182
(56, 37) 0.00715296931685
(130, 45) 0.00715004867548
(86, 26) 0.00713331579572
(44, 9) 0.00712894058578
(99, 56) 0.00712532839636
(5, 4) 0.00712522276587
(78, 65) 0.00711942729227
(115, 87) 0.00711454376124
(119, 65) 0.00710864812051
(112, 87) 0.00710630551536
(21, 1) 0.00709617301051
(100, 41) 0.007095405861
(56, 15) 0.00709395952911
(105, 26) 0.00709328407356
(76, 12) 0.00709311978621
(91, 65) 0.00708757752317
(64, 4) 0.00708575083442
(124, 65) 0.00708246576563
(56, 49) 0.00707490897568
(109, 1) 0.00706744978797
(3, 1) 0.00706525141537
(110, 65) 0.00706063091958
(127, 71) 0.00705954997516
(5, 3) 0.0070583144617
(101, 15) 0.00705451655636
(101, 86) 0.00704909644759
(90, 1) 0.00704433229052
(101, 27) 0.00704370560621
(127, 65) 0.0070422615256
(56, 9) 0.00704067656939
(64, 3) 0.00703709670444
(127, 56) 0.00702296331686
(30, 5) 0.00702205990483
(73, 44) 0.00702057810455
(115, 64) 0.00700154507192
(111, 72) 0.00700125402897
(82, 5) 0.00699821649777
(87, 44) 0.00699374917405
(71, 42) 0.00699256265207
(82, 65) 0.00698449778865
(130, 5) 0.00698351807112
(64, 21) 0.00697809350933
(124, 95) 0.00697549151876
(64, 23) 0.00697128521003
(81, 71) 0.00696411799535
(111, 81) 0.0069638831907
(88, 71) 0.00696386862016
(98, 56) 0.00696278343804
(130, 10) 0.00696033498346
(41, 31) 0.00695360059612
(72, 26) 0.00694998603489
(90, 65) 0.00694431273313
(101, 67) 0.00694370585601
(118, 65) 0.00694032075816
(79, 26) 0.00693873655016
(111, 62) 0.00693402135098
(129, 65) 0.00693393857959
(71, 11) 0.00692841823888
